Shipment_ID,Distance_km,Weight_kg,Mode_of_Transport,Origin,Destination,Fuel_Price_per_Liter,Demand_Fluctuation,Traffic_Conditions,Warehouse_Processing_Time,Customs_Clearance_Delay,Packaging_Cost,Freight_Insurance_Cost,Freight_Cost_USD
SHIP06180,1730.0,2556.0,Sea,Kolkata,London,1.6,0.987997211064052,Low,8,1,489.05,460.99,713.25
SHIP06181,291.0,4375.0,Road,Mumbai,New York,0.5,0.982257247265375,High,2,4,278.98,649.89,121.73
SHIP06182,969.0,1241.0,Rail,Kolkata,Singapore,1.77,0.989240741570183,High,3,3,50.43,420.13,333.98
SHIP06183,119.0,3930.0,Sea,Chennai,London,0.84,1.16525030756499,Medium,4,3,227.31,266.44,305.98
SHIP06184,3974.0,3293.0,Air,Delhi,Singapore,1.95,0.882205994957325,Medium,1,2,330.63,91.08,1951.27375
SHIP06185,2136.0,2027.0,Road,Chennai,New York,1.86,1.15795896025954,High,9,1,289.41,948.29,678.34
SHIP06186,2057.0,2292.0,Rail,Bangalore,Singapore,0.79,1.02845071905614,High,2,1,424.14,269.0,312.28
SHIP06187,850.0,2495.039894736842,Rail,Kolkata,Singapore,1.45,1.0147370196495,Medium,2,2,481.79,497.74,427.29
SHIP06188,2829.0,1937.0,Air,Kolkata,Singapore,0.94,0.966599930604418,Medium,8,3,38.78,71.09,1035.13
SHIP06189,4970.0,4609.0,Air,Kolkata,Dubai,0.65,1.01585762588534,Medium,9,3,135.09,560.9,1441.02
SHIP06190,805.0,1023.0,Road,Mumbai,Los Angeles,1.81,1.1213160954685,Low,1,4,450.85,845.42,267.19
SHIP06191,2588.5,115.0,Rail,Chennai,New York,0.77,0.996893639380197,Medium,2,0,437.33,485.16,818.7402369133013
SHIP06192,1371.0,2956.0,Air,Bangalore,Dubai,1.13,1.11040907795976,Low,5,2,17.89,916.03,1072.45
SHIP06193,2380.0,620.0,Sea,Mumbai,Los Angeles,1.89,0.96665473836299,Low,9,4,293.04,253.26,737.19
SHIP06194,159.0,3942.0,Air,Mumbai,Singapore,0.61,0.873158350274992,Medium,5,1,166.56,242.52,340.35
SHIP06195,1066.0,357.0,Sea,Delhi,Singapore,1.33,0.965865066837264,High,7,1,269.97,618.67,239.8
SHIP06196,3915.0,3458.0,Rail,Bangalore,Dubai,1.36,1.08933763258549,Medium,6,1,117.79,819.7,1003.39
SHIP06197,74.0,3792.0,Road,Kolkata,London,1.64,1.14070074310711,Medium,6,0,355.82,54.64,368.54
SHIP06198,4988.0,832.0,Rail,Kolkata,New York,1.74,1.10865007839192,Medium,2,2,172.37,290.98,1250.95
SHIP06199,2888.0,4266.0,Rail,Delhi,Los Angeles,1.14,0.94978171292517,Medium,8,0,324.62,286.11,652.38
SHIP06200,787.0,815.0,Rail,Kolkata,Singapore,1.62,1.03165953697689,Medium,6,3,46.9,536.29,239.56
SHIP06201,229.0,3525.0,Rail,Chennai,New York,1.87,0.944181065401572,Low,4,3,481.82,636.16,421.95
SHIP06202,2588.5,822.0,Road,Kolkata,Singapore,1.83,1.08179887403939,Medium,7,1,134.14,565.57,136.99
SHIP06203,1967.0,3907.0,Air,Chennai,Singapore,1.25,0.97458087962072,High,9,2,209.76,281.91,1432.82
SHIP06204,392.0,3235.0,Road,Delhi,Singapore,1.41,1.10593491058155,High,7,4,196.65,877.28,313.36
SHIP06205,4622.0,589.0,Road,Delhi,New York,1.51,0.805118463033098,Low,6,3,302.02,785.62,597.71
SHIP06206,2673.0,2099.0,Road,Chennai,Dubai,1.73,0.936061418900429,Low,2,4,61.99,654.0,602.82
SHIP06207,504.0,3333.0,Road,Kolkata,New York,1.26,1.15128897871857,Medium,3,4,173.56,403.45,314.86
SHIP06208,4434.0,4725.0,Air,Delhi,New York,0.67,0.929417954915299,Medium,7,3,441.54,361.69,1269.67
SHIP06209,4675.0,1713.0,Rail,Delhi,London,1.08,0.957905749297004,Low,1,4,204.9,754.83,686.71
SHIP06210,2326.0,1097.0,Air,Chennai,London,1.58,1.1162926250879,High,1,4,126.43,166.89,1520.96
SHIP06211,645.0,3886.0,Air,Delhi,Dubai,1.44,0.83784631732283,Medium,3,4,452.51,82.16,936.73
SHIP06212,3924.0,3489.0,Rail,Kolkata,London,1.63,0.924757010560868,High,5,0,296.19,969.52,1025.33
SHIP06213,4580.0,555.0,Air,Delhi,Dubai,1.25,1.10978695023079,Low,3,2,214.01,951.92,1951.27375
SHIP06214,4547.0,3297.0,Road,Chennai,Singapore,0.76,1.18280699357069,High,9,1,469.67,945.64,556.93
SHIP06215,2719.0,3550.0,Road,Kolkata,Singapore,0.67,1.11313455161657,High,7,0,352.12,570.16,335.16
SHIP06216,2588.5,1960.0,Rail,Bangalore,New York,1.22,0.868964975494146,High,2,4,338.09,141.91,402.64
SHIP06217,4014.0,782.0,Rail,Chennai,Singapore,0.81,1.13400768337095,Medium,3,0,170.51,525.18,485.54
SHIP06218,1615.0,3563.0,Rail,Bangalore,London,1.97,0.990310003059266,Low,3,0,284.27,392.06,795.15
SHIP06219,358.0,1621.0,Road,Delhi,Los Angeles,0.8,1.11320218716248,Medium,9,2,240.1,600.21,104.06
SHIP06220,392.0,4659.0,Rail,Kolkata,New York,1.35,0.895741828209665,High,7,2,205.58,904.7,394.92
SHIP06221,485.0,2992.0,Air,Delhi,Dubai,0.5,0.936453031199347,Medium,3,4,13.22,493.76,278.27
SHIP06222,226.0,4506.0,Air,Kolkata,Singapore,0.88,1.16065491581006,Medium,1,0,154.06,826.35,759.6
SHIP06223,188.0,2371.0,Sea,Mumbai,New York,0.89,1.16431991230164,Medium,4,2,489.92,515.8,213.49
SHIP06224,243.0,3385.0,Sea,Delhi,New York,1.61,0.914070230973528,Low,5,2,392.36,953.92,427.26
SHIP06225,3307.0,2495.039894736842,Rail,Delhi,New York,1.24,0.83342083824377,Low,9,0,311.31,498.16,818.7402369133013
SHIP06226,3285.0,4424.0,Sea,Delhi,Singapore,0.52,1.17160597610864,High,4,2,214.26,725.68,502.34
SHIP06227,992.0,2803.0,Road,Chennai,Dubai,1.07,0.920161621300726,Medium,2,3,47.69,484.54,235.66
SHIP06228,4670.0,1422.0,Road,Kolkata,New York,1.47,0.84804775326124,High,1,2,308.63,432.81,670.81
SHIP06229,3929.0,1494.0,Air,Kolkata,New York,1.46,0.939245612001713,Medium,5,4,143.46,761.22,1923.66
SHIP06230,2588.5,3426.0,Air,Kolkata,New York,0.58,0.912799609763035,High,3,4,292.31,757.83,774.44
SHIP06231,3012.0,339.0,Sea,Chennai,Singapore,1.89,0.832222766922615,Low,9,1,474.02,256.39,750.63
SHIP06232,4886.0,2115.0,Sea,Kolkata,London,0.87,1.19349567647732,High,3,1,395.13,438.85,925.71
SHIP06233,1003.0,113.0,Road,Delhi,Dubai,1.84,0.917508309800816,Low,3,0,480.67,58.15,178.87
SHIP06234,1352.0,3995.0,Air,Bangalore,New York,0.82,0.908951785211299,Medium,2,4,420.48,67.51,748.96
SHIP06235,3431.0,379.0,Sea,Mumbai,New York,1.26,0.9679722103234,Medium,3,1,52.93,187.68,709.67
SHIP06236,2930.0,4908.0,Road,Kolkata,New York,1.11,0.965928696730131,Medium,9,0,57.47,774.74,577.26
SHIP06237,2237.0,2013.0,Air,Chennai,Singapore,1.37,0.973531021320187,High,7,1,341.82,121.61,1297.79
SHIP06238,4937.0,3138.0,Road,Chennai,London,1.25,1.16265198744518,High,2,2,331.63,943.57,945.53
SHIP06239,595.0,2540.0,Road,Kolkata,New York,1.26,0.824094557731705,High,3,3,196.15,233.88,76.85
SHIP06240,1977.0,190.0,Air,Bangalore,New York,1.03,1.17665801828563,Low,8,1,36.27,892.09,753.35
SHIP06241,4202.0,4589.0,Road,Kolkata,Singapore,0.52,1.06636819212654,Medium,8,2,359.75,952.93,818.7402369133013
SHIP06242,54.0,2523.0,Sea,Chennai,Dubai,1.53,1.07900430534348,Medium,1,3,61.42,456.03,818.7402369133013
SHIP06243,3531.0,3953.0,Road,Mumbai,Dubai,1.78,0.863140815798696,Low,1,1,321.35,546.59,846.17
SHIP06244,3303.0,499.0,Sea,Bangalore,London,1.08,0.931650239254124,Low,8,4,33.57,354.66,536.17
SHIP06245,1412.0,1875.0,Rail,Kolkata,Dubai,1.29,0.820887754664621,Medium,8,3,99.13,904.58,298.56
SHIP06246,1870.0,4496.0,Rail,Mumbai,New York,0.6,1.06123161545183,Medium,2,2,282.69,534.45,314.65
SHIP06247,2713.0,4744.0,Rail,Kolkata,Singapore,1.08,0.935939654183972,Low,8,4,302.67,982.48,616.8
SHIP06248,2988.0,4856.0,Road,Bangalore,New York,0.71,1.02050139542667,Low,1,2,339.29,970.5,392.42
SHIP06249,2588.5,919.0,Rail,Chennai,New York,0.6,1.10109132363584,Medium,5,1,64.25,954.55,141.31
SHIP06250,3376.0,3614.0,Rail,Bangalore,London,0.76,1.02141364142288,Medium,5,2,227.85,388.45,482.81
SHIP06251,3709.0,3709.0,Road,Delhi,Dubai,1.81,0.828597982879807,Low,8,0,75.58,128.24,834.39
SHIP06252,2995.0,3652.0,Air,Kolkata,Dubai,1.97,0.82465605531281,Medium,8,2,468.81,685.65,1951.27375
SHIP06253,3068.0,442.0,Road,Mumbai,Dubai,1.82,1.14686310341573,Low,4,2,418.83,879.72,686.51
SHIP06254,2588.5,2495.039894736842,Sea,Mumbai,New York,1.95,0.904859786097463,Medium,2,4,286.74,386.83,430.49
SHIP06255,4813.0,2498.0,Road,Bangalore,Singapore,1.6,0.944884293309112,High,6,2,221.06,964.59,916.46
SHIP06256,2686.0,2841.0,Air,Bangalore,Singapore,0.74,0.8873585568904,High,4,3,169.14,915.21,808.95
SHIP06257,3079.0,3003.0,Rail,Bangalore,New York,1.26,1.07955238286608,Medium,2,2,395.01,648.15,795.14
SHIP06258,3069.0,1408.0,Road,Mumbai,Los Angeles,1.6,0.954439450134853,Low,9,1,259.79,160.87,576.18
SHIP06259,4427.0,1040.0,Rail,Chennai,New York,1.27,0.982530172790546,High,9,0,15.94,897.97,740.75
SHIP06260,3209.0,1088.0,Sea,Mumbai,Dubai,1.33,1.06978552330322,Low,7,0,289.47,166.67,800.97
SHIP06261,303.0,77.0,Air,Chennai,New York,1.38,1.04922578616391,High,2,2,429.95,546.84,148.34
SHIP06262,378.0,437.0,Rail,Bangalore,Los Angeles,1.2,1.10973763322728,High,3,0,307.21,68.27,818.7402369133013
SHIP06263,2641.0,882.0,Rail,Delhi,New York,0.94,1.09952815737295,High,9,4,44.56,196.85,382.25
SHIP06264,2880.0,299.0,Rail,Mumbai,Dubai,1.26,0.975957802025828,Medium,8,0,299.32,585.55,518.01
SHIP06265,3094.0,2077.0,Rail,Bangalore,London,0.58,0.876741897646046,Medium,2,1,377.44,51.44,252.17
SHIP06266,1470.0,1578.0,Road,Mumbai,Singapore,0.76,0.889287878501865,Low,5,2,371.87,193.81,152.68
SHIP06267,3451.0,4243.0,Air,Bangalore,Los Angeles,1.89,1.08269526893356,Medium,2,0,275.37,259.66,1951.27375
SHIP06268,2942.0,1888.0,Air,Mumbai,London,1.23,0.904515814797827,Low,1,1,378.95,90.61,1297.02
SHIP06269,704.0,1410.0,Rail,Kolkata,Singapore,1.73,0.976181807722332,High,9,0,67.76,600.69,818.7402369133013
SHIP06270,809.0,3159.0,Air,Mumbai,London,1.59,0.84316224335128,Medium,7,1,138.15,775.72,960.63
SHIP06271,1848.0,1373.0,Rail,Kolkata,New York,0.98,0.848903573275299,High,4,2,121.25,85.66,253.02
SHIP06272,3021.0,2276.0,Sea,Chennai,New York,1.71,0.899979038082013,Low,3,1,180.84,445.45,960.08
SHIP06273,4561.0,3730.0,Sea,Mumbai,Singapore,0.64,0.833933276536066,Medium,3,0,321.99,565.59,514.45
SHIP06274,3476.0,941.0,Sea,Chennai,Singapore,1.81,0.909824163986462,Medium,7,1,261.85,546.22,974.85
SHIP06275,304.0,1355.0,Air,Delhi,New York,1.52,1.02727705040576,High,9,2,238.85,510.67,459.77
SHIP06276,3873.0,4598.0,Rail,Kolkata,New York,1.26,1.09790751199276,Medium,7,1,286.27,140.78,1536.86
SHIP06277,1926.0,2495.039894736842,Road,Mumbai,Singapore,1.84,0.813081082149698,Low,2,4,206.4,286.38,605.46
SHIP06278,2807.0,311.0,Road,Chennai,Singapore,1.07,1.04024671310864,Medium,6,0,482.74,931.36,329.75
SHIP06279,2674.0,2390.0,Sea,Bangalore,Singapore,1.79,0.945274580274396,High,8,1,16.54,224.03,981.98
SHIP06280,4171.0,1843.0,Sea,Chennai,Dubai,1.34,0.890656519253577,Low,7,4,161.14,794.93,911.67
SHIP06281,3054.0,2346.0,Air,Mumbai,Dubai,0.74,0.812743104683361,Medium,2,4,492.93,189.65,762.67
SHIP06282,4566.0,2342.0,Road,Delhi,New York,1.74,0.930374885033233,High,7,3,462.64,754.37,928.74
SHIP06283,3784.0,2495.039894736842,Air,Kolkata,Dubai,1.86,1.11587127993774,High,9,1,418.31,694.89,1951.27375
SHIP06284,1294.0,374.0,Sea,Bangalore,Los Angeles,0.63,1.01200916022398,High,3,3,85.97,992.6,141.64
SHIP06285,1058.0,1035.0,Rail,Chennai,New York,1.26,1.11025778537977,High,3,4,405.32,196.05,398.82
SHIP06286,4364.0,4832.0,Rail,Mumbai,Los Angeles,1.4,0.964942318649925,High,5,2,55.19,312.18,1099.11
SHIP06287,1560.0,2495.039894736842,Rail,Mumbai,London,0.54,1.13730170652154,Low,9,1,48.23,850.54,258.75
SHIP06288,2009.0,1789.0,Sea,Kolkata,Los Angeles,1.31,0.860141760032123,High,1,3,49.68,579.2,490.74
SHIP06289,2558.0,1910.0,Air,Bangalore,London,1.7,1.12801346922632,High,7,0,295.38,363.07,1951.27375
SHIP06290,4808.0,3187.0,Rail,Chennai,Los Angeles,1.3,0.990400114543609,Medium,7,2,348.06,192.97,989.05
SHIP06291,2732.0,3948.0,Road,Chennai,London,1.56,1.0984014690957,Low,4,3,135.47,579.64,806.38
SHIP06292,1039.0,885.0,Road,Chennai,London,1.82,0.896168854939111,High,6,1,329.97,508.49,241.64
SHIP06293,4334.0,4204.0,Sea,Kolkata,New York,1.8,0.994462802887001,Medium,1,0,234.5,284.1,1728.1
SHIP06294,304.0,2828.0,Road,Kolkata,Singapore,0.77,1.09311691135247,Low,4,2,487.04,647.33,144.6
SHIP06295,4213.0,2495.039894736842,Road,Bangalore,Singapore,1.14,0.993502083983093,Low,3,4,178.62,698.5,818.7402369133013
SHIP06296,4761.0,1726.0,Sea,Chennai,New York,0.67,0.983240852844342,High,5,3,344.76,576.55,555.74
SHIP06297,4502.0,4381.0,Air,Chennai,London,1.39,1.12426444741414,Low,8,2,72.68,682.5,1951.27375
SHIP06298,305.0,4363.0,Rail,Bangalore,Singapore,1.93,0.864939608283752,Medium,5,4,38.79,292.79,498.1
SHIP06299,1057.0,1887.0,Sea,Bangalore,Singapore,0.77,0.990040674334844,Low,1,1,316.71,909.34,228.76
SHIP06300,1805.0,3771.0,Road,Bangalore,Los Angeles,1.11,1.1289498331626,High,2,1,134.25,100.34,462.47
SHIP06301,2621.0,3722.0,Rail,Mumbai,Dubai,1.93,1.13810139494113,High,2,4,458.31,211.87,1181.38
SHIP06302,3958.0,3072.0,Rail,Bangalore,New York,1.63,0.847309379210208,Medium,9,2,17.72,261.38,910.54
SHIP06303,2588.5,2495.039894736842,Rail,Delhi,Dubai,0.61,1.14006116568334,Low,7,3,471.37,955.69,451.81
SHIP06304,2853.0,1721.0,Sea,Kolkata,London,1.14,0.804861362303888,Medium,4,1,20.03,322.4,511.09
SHIP06305,2588.5,2495.039894736842,Rail,Bangalore,Los Angeles,1.98,1.14222350850908,Low,9,1,327.32,935.25,1166.44
SHIP06306,4429.0,967.0,Air,Mumbai,Singapore,1.18,0.90590733052943,Low,9,2,423.58,503.01,1575.4
SHIP06307,3433.0,1183.0,Road,Delhi,Los Angeles,1.26,1.0312674387465,Low,7,1,220.68,732.06,597.65
SHIP06308,148.0,1886.0,Sea,Mumbai,New York,1.55,0.803851721255944,Low,9,0,333.45,313.96,203.9
SHIP06309,246.0,2188.0,Sea,Mumbai,London,1.5,1.09259707642976,High,9,4,153.92,718.08,329.42
SHIP06310,2579.0,4057.0,Rail,Mumbai,Los Angeles,1.28,0.972624615948869,High,7,3,237.72,876.84,688.34
SHIP06311,927.0,1955.0,Road,Mumbai,Los Angeles,0.7,1.13832004077719,Medium,5,2,94.82,598.37,151.76
SHIP06312,1918.0,4039.0,Rail,Chennai,Los Angeles,1.56,1.02220800090595,Low,9,0,122.18,917.19,753.47
SHIP06313,2715.0,3535.0,Rail,Kolkata,Singapore,1.9,1.13386272511599,Medium,3,1,448.2,419.44,1158.82
SHIP06314,1438.0,4847.0,Sea,Chennai,London,1.91,1.04466584753261,Medium,4,1,358.02,639.2,1155.73
SHIP06315,2465.0,2170.0,Air,Delhi,Singapore,1.39,1.09834788137717,High,6,0,422.61,314.52,1625.94
SHIP06316,619.0,2782.0,Road,Chennai,Los Angeles,1.24,1.09919061365688,Medium,7,1,209.73,191.03,273.96
SHIP06317,2687.0,2819.0,Road,Delhi,Singapore,1.0,0.898663608333035,Medium,8,4,72.53,204.11,368.14
SHIP06318,1115.0,1371.0,Road,Bangalore,Singapore,0.66,1.03090026281256,Medium,4,1,457.23,471.83,122.5
SHIP06319,471.0,3766.0,Road,Delhi,New York,1.26,1.14954532730257,Low,9,3,483.27,940.43,492.5
SHIP06320,2933.0,3404.0,Air,Chennai,Dubai,0.71,1.15155059266309,Low,3,4,427.47,332.33,1136.87
SHIP06321,1254.0,1578.0,Sea,Chennai,Dubai,0.93,0.953883058602185,Medium,3,2,285.89,138.91,271.86
SHIP06322,594.0,4793.0,Air,Delhi,New York,1.61,0.929957640834954,Medium,5,4,255.54,474.2,1343.24
SHIP06323,4216.0,809.0,Rail,Chennai,New York,1.56,1.06158700256045,Low,2,2,448.48,185.16,918.23
SHIP06324,3689.0,3462.0,Sea,Delhi,Singapore,1.52,1.11139774085069,Low,1,2,211.78,249.64,1373.42
SHIP06325,1273.0,1407.0,Air,Mumbai,Singapore,1.61,0.814187548686718,Medium,9,4,297.63,916.03,777.26
SHIP06326,3222.0,2240.0,Road,Kolkata,London,1.31,0.837372822074883,Medium,8,3,212.96,660.57,818.7402369133013
SHIP06327,817.0,3531.0,Road,Delhi,Dubai,0.73,1.1114927985784,Low,3,1,48.48,544.31,209.54
SHIP06328,3707.0,998.0,Sea,Mumbai,Singapore,2.0,0.974719701090773,Low,5,4,444.2,263.42,1229.9
SHIP06329,704.0,2129.0,Air,Mumbai,London,1.26,1.06705926456086,Low,8,2,363.87,138.76,1041.68
SHIP06330,2496.0,1816.0,Sea,Mumbai,Dubai,1.15,1.1281454016002,Low,2,4,237.49,945.16,662.44
SHIP06331,270.0,77.0,Road,Mumbai,London,1.3,1.10272103471337,Medium,7,2,89.55,558.92,818.7402369133013
SHIP06332,3716.0,2520.0,Air,Delhi,London,1.09,1.12388713214001,Low,9,2,96.72,173.56,1828.74
SHIP06333,4327.0,2588.0,Road,Chennai,New York,1.46,1.00555201354765,Low,4,0,335.39,488.69,825.22
SHIP06334,4452.0,209.0,Sea,Mumbai,Los Angeles,1.6,0.863108968178239,Low,2,3,469.22,633.96,943.86
SHIP06335,2619.0,2942.0,Sea,Bangalore,Los Angeles,0.85,0.989403292535426,High,9,3,219.97,703.16,515.95
SHIP06336,1063.0,4163.0,Sea,Mumbai,Los Angeles,1.15,1.18531539576204,High,1,2,227.94,136.64,642.95
SHIP06337,2101.0,3772.0,Sea,Chennai,London,1.46,0.922181415368421,Low,6,2,345.98,720.89,805.21
SHIP06338,4035.0,3781.0,Sea,Chennai,Singapore,1.98,0.967708368570715,Medium,8,1,428.98,787.38,1703.04
SHIP06339,4993.0,2521.0,Rail,Kolkata,Los Angeles,0.99,1.10617391700149,Low,2,2,403.84,399.23,821.79
SHIP06340,4949.0,4900.0,Sea,Kolkata,Singapore,1.26,0.830389358321497,Low,7,2,360.19,685.91,1493.0
SHIP06341,4360.0,1620.0,Sea,Mumbai,Dubai,1.02,1.10281887019884,Low,7,3,136.96,143.75,872.34
SHIP06342,3069.0,886.0,Road,Mumbai,Los Angeles,0.64,0.909685067679594,Low,3,2,94.09,994.3,204.47
SHIP06343,3731.0,3988.0,Sea,Kolkata,London,1.66,0.906930949377462,High,4,1,13.52,118.55,1292.85
SHIP06344,1493.0,2336.0,Air,Mumbai,New York,1.47,1.03296931524967,Low,8,0,485.08,242.83,1212.19
SHIP06345,4246.0,3455.0,Sea,Bangalore,London,1.27,0.902114855817042,Low,6,0,222.44,770.87,1026.56
SHIP06346,3060.0,2720.0,Rail,Delhi,Singapore,1.51,1.05646198390236,High,2,1,107.46,961.91,846.12
SHIP06347,622.0,4162.0,Sea,Kolkata,Dubai,1.82,1.16354064715897,Low,6,2,69.99,292.06,858.6
SHIP06348,1382.0,4797.0,Road,Kolkata,London,1.26,0.961853696329412,Medium,7,1,83.27,143.59,592.71
SHIP06349,4803.0,2495.039894736842,Air,Chennai,New York,1.79,1.17742136443036,High,8,0,174.22,184.25,1951.27375
SHIP06350,4052.0,1677.0,Air,Mumbai,New York,0.94,1.17690509897767,Low,8,3,430.72,699.07,1623.09
SHIP06351,3184.0,1916.0,Sea,Kolkata,Dubai,1.7,0.883027630833239,Medium,8,2,485.44,534.62,932.66
SHIP06352,4136.0,254.0,Sea,Kolkata,Los Angeles,1.04,0.972714640330117,Low,8,2,258.52,889.03,646.88
SHIP06353,275.0,3629.0,Sea,Bangalore,London,0.53,1.19604558168386,Low,6,4,166.05,145.8,198.68
SHIP06354,4250.0,3224.0,Sea,Mumbai,London,1.26,0.851396357034095,Medium,1,2,95.98,526.35,419.23
SHIP06355,2047.0,841.0,Road,Delhi,New York,1.6,0.990141289115433,Medium,4,4,150.84,631.91,390.91
SHIP06356,821.0,4142.0,Road,Bangalore,Singapore,0.91,0.972751344110721,Medium,2,4,313.33,869.47,256.0
SHIP06357,4574.0,3797.0,Air,Delhi,London,0.96,1.12399778731648,Low,7,3,473.18,576.05,1951.27375
SHIP06358,483.0,1155.0,Sea,Chennai,New York,1.43,0.864834277600765,Medium,1,4,250.65,223.41,196.73
SHIP06359,3149.0,1140.0,Road,Kolkata,Singapore,1.61,0.888604027593927,Medium,5,4,78.51,894.37,532.06
SHIP06360,2779.0,1657.0,Road,Bangalore,Los Angeles,1.34,0.870221314248956,Low,8,4,473.63,872.48,420.67
SHIP06361,3457.0,1889.0,Air,Delhi,Los Angeles,1.56,0.866651944274865,Low,4,4,481.8,879.56,1785.22
SHIP06362,3190.0,3447.0,Air,Mumbai,New York,1.91,0.903114807192508,Low,7,4,448.63,607.57,1951.27375
SHIP06363,915.0,116.0,Rail,Chennai,New York,1.78,1.01128834795004,Low,5,1,430.99,965.16,210.18
SHIP06364,2843.0,4829.0,Road,Chennai,Los Angeles,0.86,1.08275693009277,High,1,4,390.94,577.81,489.56
SHIP06365,2961.0,1328.0,Air,Kolkata,New York,1.86,0.952123652759116,Low,2,1,71.82,191.24,1925.91
SHIP06366,2465.0,4208.0,Road,Kolkata,Dubai,0.95,0.978491732598462,Medium,5,1,170.34,429.5,424.72
SHIP06367,300.0,863.0,Road,Delhi,London,1.49,1.1169573921026,Medium,7,1,379.53,833.65,121.74
SHIP06368,3807.0,452.0,Sea,Delhi,Dubai,1.81,1.01008738406306,Low,7,2,434.47,979.47,1106.0
SHIP06369,4706.0,2052.0,Sea,Chennai,Singapore,1.44,1.03591109168866,Medium,9,1,121.45,839.37,1282.57
SHIP06370,968.0,4216.0,Sea,Delhi,New York,1.71,1.0071894255495,Medium,3,2,314.24,395.07,794.67
SHIP06371,1223.0,2975.0,Sea,Kolkata,New York,1.89,1.11588935043363,High,4,1,38.93,59.3,857.48
SHIP06372,3253.0,3043.0,Road,Chennai,Singapore,1.95,0.873392745209247,High,3,1,429.4,219.29,818.7402369133013
SHIP06373,482.0,1136.0,Rail,Chennai,London,1.12,1.19250073823274,Low,8,1,180.25,85.13,168.29
SHIP06374,885.0,4390.0,Rail,Mumbai,Los Angeles,1.99,1.15177131681334,High,9,3,106.33,830.73,847.13
SHIP06375,2296.0,2616.0,Rail,Mumbai,Dubai,0.91,0.960104069687838,Medium,8,2,420.44,341.19,377.86
SHIP06376,2312.0,4538.0,Road,Delhi,London,1.19,0.966036762829092,Low,2,2,93.56,710.33,818.7402369133013
SHIP06377,947.0,821.0,Rail,Delhi,Los Angeles,1.64,1.13959754485394,Low,1,3,235.74,438.15,304.45
SHIP06378,3682.0,3722.0,Road,Kolkata,Los Angeles,1.96,0.978225852444346,Medium,5,4,56.83,309.19,1062.77
SHIP06379,4617.0,3298.0,Air,Kolkata,New York,0.58,1.00326532665529,Medium,2,1,228.05,548.34,1093.84
SHIP06380,3865.0,1719.0,Rail,Mumbai,Singapore,1.92,1.09839037892792,Medium,3,0,462.83,514.76,1195.63
SHIP06381,296.0,1606.0,Road,Chennai,New York,2.0,0.955195942090281,Medium,9,2,349.87,831.9,209.95
SHIP06382,2479.0,3008.0,Air,Bangalore,Singapore,1.86,0.981607565763785,High,3,2,492.34,711.41,1951.27375
SHIP06383,2588.5,1201.0,Sea,Bangalore,New York,0.66,0.814847569426575,Medium,1,0,229.53,344.9,132.34
SHIP06384,3360.0,1267.0,Air,Delhi,Dubai,1.76,0.853272038444399,Low,9,0,445.71,815.81,1799.18
SHIP06385,976.0,2281.0,Air,Bangalore,New York,1.46,0.983463761335761,High,2,0,456.52,618.19,911.7
SHIP06386,3488.0,4392.0,Rail,Bangalore,Dubai,0.51,0.818265795095345,Low,6,3,54.32,372.6,284.64
SHIP06387,2657.0,3994.0,Sea,Mumbai,London,1.98,0.922805274266711,Medium,7,1,489.73,819.97,1275.54
SHIP06388,1124.0,2092.0,Sea,Chennai,London,1.26,0.974897625057857,Medium,9,1,447.18,401.64,231.65
SHIP06389,4072.0,755.0,Rail,Kolkata,New York,1.1,0.840646942607776,Low,8,0,316.94,100.21,493.74
SHIP06390,3849.0,2719.0,Air,Mumbai,London,0.55,0.826130214111761,Low,6,4,272.85,884.93,709.98
SHIP06391,4834.0,2163.0,Road,Kolkata,Los Angeles,0.96,0.806512160625456,Medium,4,1,198.74,472.43,458.01
SHIP06392,3201.0,3027.0,Rail,Mumbai,Dubai,1.35,0.99412905230591,High,4,4,297.27,356.44,759.27
SHIP06393,3488.0,4399.0,Air,Mumbai,Singapore,1.9,0.858734044567698,Medium,4,1,370.94,917.88,1951.27375
SHIP06394,4623.0,4428.0,Road,Bangalore,Dubai,1.99,1.07543862885399,High,2,4,357.2,289.25,818.7402369133013
SHIP06395,3541.0,472.0,Rail,Kolkata,New York,1.14,0.997176201461312,Medium,7,3,157.15,971.66,515.23
SHIP06396,756.0,2071.0,Rail,Mumbai,London,1.14,0.807574831063385,High,1,1,339.14,77.12,197.92
SHIP06397,3114.0,3843.0,Sea,Bangalore,London,0.74,0.823613919262113,Medium,5,1,12.28,686.22,460.35
SHIP06398,803.0,4181.0,Sea,Delhi,Los Angeles,1.25,1.16711340239037,Low,4,2,93.22,106.7,633.2
SHIP06399,637.0,2495.039894736842,Sea,Kolkata,London,1.91,0.849733904238163,Low,2,1,84.42,136.34,225.68
SHIP06400,1384.0,140.0,Road,Mumbai,New York,0.75,1.10292960484331,Medium,9,2,373.1,962.73,120.27
SHIP06401,1897.0,2495.039894736842,Rail,Delhi,New York,0.9,0.898508572484937,Medium,1,0,449.52,924.33,350.12
SHIP06402,3984.0,1992.0,Sea,Bangalore,Singapore,1.84,0.9286265475908,High,4,2,52.31,851.62,1276.38
SHIP06403,3976.0,3855.0,Sea,Mumbai,Dubai,1.44,0.809916357908122,High,6,0,456.8,695.01,1032.77
