Shipment_ID,Distance_km,Weight_kg,Mode_of_Transport,Origin,Destination,Fuel_Price_per_Liter,Demand_Fluctuation,Traffic_Conditions,Warehouse_Processing_Time,Customs_Clearance_Delay,Packaging_Cost,Freight_Insurance_Cost,Freight_Cost_USD
SHIP05741,4993,1087,Road,Kolkata,London,1.21,1.11249642484959,Low,4,3,471.2,102.69,745.28
SHIP05742,491,4178,Rail,Mumbai,Singapore,1.33,0.808662794877595,Low,2,3,72.53,83.36,332.98
SHIP05743,2600,1509,Road,Delhi,Dubai,0.73,0.932539800838004,High,9,0,21.04,460.19,228.36
SHIP05744,4275,306,Air,Chennai,Dubai,,0.80195703647859,Medium,6,3,158.07,57.44,1779.08
SHIP05745,646,4179,Road,Delhi,Los Angeles,0.97,1.00851295582498,Low,3,4,69.78,103.2,267.6
SHIP05746,1555,4123,Rail,Mumbai,Singapore,1.88,0.999510283792232,Low,3,2,313.95,376.24,815.48
SHIP05747,911,1333,Rail,Bangalore,Dubai,0.99,1.10214870545364,Low,1,4,119.63,943.59,206.55
SHIP05748,2690,3537,Road,Bangalore,Singapore,1.79,0.801567834744104,High,2,0,422.94,729.6,639.71
SHIP05749,3781,2234,Road,Chennai,New York,,1.10348544752544,High,5,3,80.13,752.59,556.7
SHIP05750,1601,408,Sea,Mumbai,New York,1.26,1.15649082644138,Low,9,1,84.7,212.12,394.53
SHIP05751,3286,,Sea,Chennai,Singapore,,0.926968047406468,Medium,3,0,307.77,591.85,767.38
SHIP05752,1786,4899,Air,Chennai,London,1.08,0.933476134349558,Low,7,2,50.14,269.44,4858.29647542655
SHIP05753,1499,3237,Air,Chennai,Dubai,1.43,0.800427664655458,High,6,1,34.79,542.38,1070.5
SHIP05754,314,4549,Air,Delhi,Dubai,1.54,0.971645150800789,Low,3,1,100.11,822.67,1161.98
SHIP05755,2709,1275,Air,Kolkata,New York,1.81,1.04520562487608,Medium,4,3,268.09,460.07,1899.29
SHIP05756,2771,2347,Air,Mumbai,Los Angeles,1.35,0.849077945135834,High,5,2,278.41,267.24,
SHIP05757,1512,327,Road,Delhi,Dubai,0.83,1.06286596039524,Medium,2,2,198.52,342.64,147.81
SHIP05758,4302,4257,Sea,Kolkata,New York,1.98,0.946297068169372,Medium,8,1,238.87,515.27,1807.29
SHIP05759,,2036,Road,Chennai,New York,1.53,1.06919915586138,Low,7,2,232.89,819.52,411.1
SHIP05760,2348,3594,Sea,Bangalore,Singapore,1.06,0.900438911742824,High,9,4,234.2,652.08,593.44
SHIP05761,2975,2843,Sea,Delhi,Singapore,1.95,1.10985855376008,High,8,3,140.47,957.75,1427.25
SHIP05762,1682,441,Rail,Mumbai,Singapore,1.94,1.01954114479457,High,7,3,93.05,977.83,451.56
SHIP05763,2424,1018,Rail,Mumbai,Los Angeles,0.62,1.01327797608835,Medium,9,4,201.83,347.43,221.11
SHIP05764,562,2240,Sea,Kolkata,Dubai,0.53,0.995263472746699,High,5,4,237.1,677.17,133.09
SHIP05765,265,2278,Road,Delhi,Los Angeles,0.57,1.13678994279041,Medium,3,2,477.17,722.93,90.98
SHIP05766,,2676,Sea,Chennai,Los Angeles,1.53,1.02170188044199,High,6,1,376.74,581.96,1106.51
SHIP05767,2222,2895,Air,Kolkata,Singapore,1.57,0.863839698533266,Low,9,2,432.1,813.41,1493
SHIP05768,3203,4414,Road,Mumbai,New York,1.59,1.05032243634726,Medium,6,4,199.27,312.27,903.48
SHIP05769,1756,3357,Road,Delhi,London,1.45,1.00563465504628,Low,3,3,290.58,773.64,500.81
SHIP05770,2156,2650,Sea,Bangalore,New York,0.93,0.82757312682878,Low,2,3,373.74,288.63,401.87
SHIP05771,1617,2730,Air,Chennai,New York,0.75,1.03243239041178,Low,5,3,99.91,565.82,692.71
SHIP05772,2258,4420,Sea,Mumbai,New York,1.89,0.831753882375974,Low,8,2,235.03,157.43,1053.56
SHIP05773,2381,4888,Air,Delhi,New York,1.87,1.08993274268297,Medium,8,4,180.67,701.22,2950.26
SHIP05774,2203,135,Road,Bangalore,Los Angeles,0.86,1.06191230526245,High,1,1,278.42,863.86,207.35
SHIP05775,1178,3184,Sea,Mumbai,Singapore,0.75,0.997302571102604,Medium,3,2,153.14,754,310.78
SHIP05776,3560,4549,Air,Bangalore,Singapore,1.06,1.09951371887382,Low,5,3,183.79,955.88,2040.01
SHIP05777,4373,2289,Rail,Mumbai,New York,0.57,0.912297039592708,Low,1,4,417.81,989.35,344.3
SHIP05778,3703,3414,Road,Kolkata,London,0.74,0.978570463227591,High,6,1,390.97,487.82,391.76
SHIP05779,2415,2095,Road,Kolkata,Dubai,1.07,0.806115345016158,Low,4,0,209.49,197.07,298.66
SHIP05780,4947,1104,Rail,Kolkata,New York,,1.19531732616216,Medium,9,2,57.98,726.91,678.34
SHIP05781,2971,3451,Air,Delhi,New York,1.61,0.822501843604893,Medium,2,0,150.01,449.54,1865.77
SHIP05782,4617,3779,Road,Kolkata,London,1.86,0.841782109180421,Medium,5,4,368.65,414.63,1018.73
SHIP05783,1129,2719,Air,Delhi,Los Angeles,1.86,0.997954236733238,Medium,5,0,380.27,222.57,1385.74
SHIP05784,3561,325,Rail,Chennai,New York,1.41,0.950361309335249,Low,6,3,169.04,88.51,598.74
SHIP05785,2791,4796,Sea,Kolkata,London,1.56,1.01293947018627,High,5,2,470.45,775.73,1229.94
SHIP05786,3070,4140,Road,Delhi,Los Angeles,1.24,1.13400456746339,Medium,9,1,255.85,507.74,722.77
SHIP05787,278,1155,Road,Mumbai,Los Angeles,0.72,0.863448263839943,Low,1,3,440.39,427.31,53.18
SHIP05788,220,4731,Air,Delhi,New York,1.45,1.05581264972309,Medium,8,4,269.6,398.51,1187.46
SHIP05789,,2982,Road,Delhi,Los Angeles,1.02,0.807214157136007,High,6,2,15.92,529.09,151.09
SHIP05790,4334,178,Sea,Mumbai,New York,0.51,1.11601783772151,Low,9,4,58.76,755.04,377.62
SHIP05791,475,4401,Rail,Delhi,New York,1.36,1.12625180860075,Medium,7,4,61.57,462.5,491.77
SHIP05792,968,4376,Road,Mumbai,Singapore,0.8,0.951751118855966,High,3,4,361.65,140.58,240.3
SHIP05793,3303,3618,Rail,Bangalore,Dubai,1.83,0.869333299713776,Low,8,2,431.51,295.65,975.91
SHIP05794,,2452,Air,Kolkata,Dubai,1.9,1.12442442931945,Low,3,3,267.6,176.6,1137
SHIP05795,2859,1697,Sea,Chennai,Singapore,,1.16368361423799,Medium,3,4,428.59,230.57,478.89
SHIP05796,875,3606,Road,Delhi,New York,0.54,0.830122682954156,Low,4,1,192.2,880.85,120.05
SHIP05797,,3941,Rail,Mumbai,London,0.51,1.03192270950656,Low,3,3,59.93,213.43,366.26
SHIP05798,1908,2243,Sea,Kolkata,Los Angeles,1.87,1.17526173570994,Medium,6,4,136.9,739.75,998.71
SHIP05799,2168,2097,Rail,Delhi,Singapore,0.73,1.05749434578804,Medium,7,2,67.83,336.99,297.97
SHIP05800,195,3154,Air,Kolkata,Singapore,1.15,1.12812808076894,Low,3,4,444.02,906.26,689.67
SHIP05801,4615,4405,Sea,Bangalore,Singapore,0.59,0.89192877895541,Medium,3,4,127.18,641.04,538.14
SHIP05802,3627,2184,Sea,Delhi,Singapore,,0.840934149334982,Medium,7,0,377.83,691.04,630.97
SHIP05803,242,892,Air,Mumbai,Dubai,1.68,0.950475175488268,Low,9,0,44.95,549.03,329.58
SHIP05804,3938,2021,Air,Bangalore,New York,1.11,0.95804406308314,Medium,3,3,389.77,930.74,1578.71
SHIP05805,101,4410,Road,Delhi,Singapore,1.66,1.11448147625117,High,6,0,51.68,199.9,426.62
SHIP05806,2460,3953,Air,Kolkata,Singapore,1.53,0.962517792549857,Low,5,2,474.37,322.03,1960.03
SHIP05807,1870,3663,Air,Bangalore,Singapore,1.28,0.894640901784047,Low,8,0,323.91,909.32,1271.62
SHIP05808,3014,441,Rail,Mumbai,London,,1.15453620523871,High,9,2,341.41,989.54,721.48
SHIP05809,2571,2329,Sea,Delhi,London,1.82,1.1130617337641,Medium,8,4,343.68,781.8,1135.09
SHIP05810,1919,950,Rail,Kolkata,Los Angeles,1.69,1.06692065454551,Medium,1,3,144.62,251.89,517.99
SHIP05811,,4733,Air,Kolkata,New York,1.54,0.882845058161737,Medium,7,0,227.05,912.9,2033.05
SHIP05812,1917,2544,Road,Bangalore,Singapore,,0.881924810970873,Low,8,0,453.61,209.42,435.93
SHIP05813,2788,1202,Rail,Delhi,Los Angeles,0.74,0.996542087710611,Medium,5,3,111.38,881.18,299.9
SHIP05814,3319,1344,Rail,Kolkata,Los Angeles,1.93,1.01236833075615,Medium,4,2,268.55,413.91,935.75
SHIP05815,3249,515,Sea,Bangalore,New York,0.81,0.90243812589285,Low,7,2,168.24,95.58,384.47
SHIP05816,2629,2225,Sea,Chennai,London,1.02,0.849348160338235,Low,6,0,384.16,631.21,486.21
SHIP05817,4055,3295,Sea,Kolkata,New York,1.28,0.945281485949339,Medium,2,2,233.55,400.91,1034.97
SHIP05818,4985,537,Road,Bangalore,Los Angeles,0.69,0.971633287648847,High,9,2,177.95,68.27,352.21
SHIP05819,290,2988,Road,Chennai,New York,1.39,0.821016711601401,Low,3,0,300.56,193.21,203.59
SHIP05820,3490,2676,Air,Bangalore,London,0.77,1.02585593609096,High,1,0,61.96,483.14,1144.1
SHIP05821,4681,999,Air,Kolkata,Los Angeles,1.89,0.800804266713472,High,3,0,284.38,669.67,2352.24
SHIP05822,1457,4551,Sea,Chennai,New York,1.83,0.860469181576068,Low,1,1,393.91,81.2,881.61
SHIP05823,3552,1099,Rail,Bangalore,Singapore,1.32,0.858783838934547,High,7,0,481.86,544.74,557.93
SHIP05824,4088,4125,Sea,Delhi,Singapore,1.17,1.07502183779905,Medium,6,1,424.15,94.72,1160.39
SHIP05825,132,4509,Air,Chennai,New York,0.65,0.994356694163103,High,8,4,312,907.28,462.74
SHIP05826,3818,1440,Rail,Bangalore,New York,1.73,1.13441452365628,Medium,4,2,274.91,721.66,1068.72
SHIP05827,1000,1133,Air,Delhi,London,1.07,0.905939457666405,Low,6,1,171.05,129.73,455.55
SHIP05828,660,4696,Road,Chennai,Los Angeles,0.87,0.884229751655852,Medium,3,4,244.17,532.27,231.4
SHIP05829,4719,1708,Sea,Bangalore,New York,1.99,1.12115803624866,Low,4,2,313.06,748.35,1865.09
SHIP05830,3655,4437,Sea,Kolkata,Los Angeles,1.5,0.977681634202158,High,6,2,73.6,323.57,1292.04
SHIP05831,4604,1867,Rail,Chennai,Singapore,0.61,0.909692253428496,Low,5,2,364.43,228.4,368.74
SHIP05832,3333,240,Sea,Chennai,Los Angeles,1.7,0.967303918635387,Medium,2,3,130.05,691.92,851.73
SHIP05833,2223,510,Air,Delhi,Dubai,1.63,0.970109409905628,Low,9,3,66.52,789.94,1175.52
SHIP05834,,2571,Air,Bangalore,London,1.1,1.02884306318317,High,2,1,58.01,430.76,1636.31
SHIP05835,1572,3526,Road,Kolkata,London,0.69,0.815066532065579,High,8,1,166.64,278.28,187.56
SHIP05836,2651,2755,Air,Delhi,Los Angeles,1.25,0.899179615332885,Medium,5,2,166.99,944.84,
SHIP05837,2707,4416,Rail,Chennai,London,1.64,0.986757633675464,Medium,7,4,290.44,559.45,954.46
SHIP05838,2209,1207,Air,Delhi,Los Angeles,0.61,1.01691722657485,Low,6,1,234.44,515.71,523.39
SHIP05839,2499,4316,Road,Delhi,Los Angeles,0.75,0.863502242290743,Medium,2,0,377.47,744.19,301.6
SHIP05840,3880,77,Road,Delhi,Singapore,1.43,0.877448971266495,Low,4,0,19.39,901.3,491.67
SHIP05841,171,4281,Sea,Chennai,Los Angeles,1.34,1.0910411687655,Medium,9,1,54.55,340.45,506.91
SHIP05842,4418,3022,Rail,Mumbai,London,1.86,1.11422286450614,High,7,4,131.49,822.24,1474.51
SHIP05843,,3074,Air,Delhi,Dubai,1.72,0.830056998132971,High,1,0,29.09,936.74,1243.81
SHIP05844,4543,1314,Road,Mumbai,New York,1.88,1.1960320271881,Medium,4,2,90.33,963.69,1169.24
SHIP05845,2568,905,Air,Kolkata,London,1.2,0.973249540523459,Low,3,2,366.39,703.37,1058.29
SHIP05846,1280,4075,Road,Kolkata,Dubai,1.68,1.03430037549104,High,1,3,401.17,782.32,576.46
SHIP05847,1183,1301,Sea,Kolkata,London,0.57,1.03746034583937,Low,5,3,300.36,850.38,162.64
SHIP05848,1351,4654,Road,Bangalore,Dubai,0.94,0.938408704324822,High,9,3,289.77,802.75,324.44
SHIP05849,4084,3920,Sea,Chennai,London,1.47,1.01791624416292,Medium,4,4,317.17,227.81,1356.58
SHIP05850,,,Rail,Mumbai,New York,1.65,1.03336083176045,Medium,2,2,402.6,52.16,541.8
SHIP05851,1555,1075,Air,Bangalore,Singapore,1.36,1.10430512550428,Medium,7,4,422.98,595.12,942.79
SHIP05852,3235,411,Air,Mumbai,Singapore,1.22,1.06471697208176,High,8,0,176.12,643.65,1340.72
SHIP05853,,1268,Sea,Chennai,New York,0.85,0.978670847488123,Medium,2,2,214.03,264.54,324.43
SHIP05854,,655,Rail,Delhi,London,,0.876532244689889,Medium,9,3,406.27,228.02,423.08
SHIP05855,3598,,Sea,Bangalore,Dubai,1.81,0.810064008227568,Medium,8,3,113.23,555.66,980.46
SHIP05856,2807,4861,Road,Chennai,Los Angeles,0.71,1.06074156013179,Low,4,0,471.92,898.52,394.45
SHIP05857,2006,2347,Sea,Bangalore,London,1.15,0.991081947187213,Medium,4,2,420.74,228.41,543.57
SHIP05858,228,2244,Rail,Kolkata,New York,,1.18620990301975,Low,5,4,226.03,881.27,351.66
SHIP05859,946,4493,Road,Bangalore,Singapore,0.72,0.839326746334678,Low,1,4,261.72,869.84,192.93
SHIP05860,1601,1327,Air,Delhi,Singapore,0.69,0.829049279639986,High,7,0,224.35,287.82,
SHIP05861,541,448,Air,Delhi,London,1.54,0.872511391146143,Medium,4,2,122.23,807.83,308.37
SHIP05862,110,2222,Air,Mumbai,Dubai,1,0.950733550755084,High,1,4,127.59,960.74,348.25
SHIP05863,1127,2860,Rail,Bangalore,New York,1.15,0.870069869261188,Medium,4,3,158.35,199.85,307.02
SHIP05864,2945,2702,Rail,Kolkata,New York,1.44,0.985538435081053,Low,4,3,210.05,568.68,731.61
SHIP05865,4210,2989,Rail,Delhi,Dubai,,0.935883170272972,High,1,4,447.95,816.31,685.49
SHIP05866,3733,871,Rail,Mumbai,Dubai,1.7,1.19979719275663,Low,9,2,185.69,365.24,1020.28
SHIP05867,635,994,Rail,Kolkata,London,1.95,1.18668126248008,Medium,8,4,285.62,122.31,314.34
SHIP05868,4010,3528,Road,Kolkata,London,1.9,0.945926355747265,High,9,0,53.37,166.65,1037.74
SHIP05869,3820,2829,Sea,Kolkata,Singapore,1.32,1.11683978196931,Medium,7,2,198.32,366.71,1157.53
SHIP05870,584,4479,Air,Chennai,Singapore,1.03,0.896659065488243,High,5,4,219.58,90.44,782.3
SHIP05871,3512,4500,Rail,Delhi,Dubai,1.15,0.823098656132791,Medium,7,3,256.39,93.27,654.49
SHIP05872,,,Air,Chennai,Los Angeles,1,0.81619521867416,Low,2,2,236.3,976.01,1146.92
SHIP05873,3448,1262,Rail,Chennai,Los Angeles,1.16,0.811670834726335,Low,7,1,333.82,166.98,460.86
SHIP05874,,873,Air,Delhi,Los Angeles,0.52,1.09437405658975,High,4,2,426.53,205.18,450.96
SHIP05875,1054,1946,Sea,Bangalore,New York,0.58,0.936889069714023,Medium,5,3,319.63,611.33,165.22
SHIP05876,2549,4313,Air,Mumbai,London,1.66,1.12953396261897,Medium,7,2,199.81,824.12,2646.88
SHIP05877,376,2465,Air,Delhi,Dubai,1,1.14953357449673,Low,2,0,388.65,201.67,554.71
SHIP05878,4753,585,Rail,Mumbai,Singapore,1.69,0.922202116215014,High,5,3,345.38,90.88,943.62
SHIP05879,2756,3060,Road,Bangalore,Los Angeles,1.22,0.91565744270254,Medium,2,3,348.33,258.76,478.79
SHIP05880,51,2677,Road,Delhi,Singapore,1.71,0.923171220746748,Medium,6,0,395.55,528.74,219.35
SHIP05881,1083,3827,Air,Kolkata,London,1.5,0.990179479408685,Low,8,1,64.33,991.89,1335.18
SHIP05882,2531,999,Road,Delhi,Dubai,0.8,0.806377901734954,Medium,7,2,187.26,637.18,195.5
SHIP05883,,3558,Sea,Bangalore,Los Angeles,1.17,0.804337073172989,Low,5,0,92.42,260.69,
SHIP05884,1154,4352,Sea,Chennai,Los Angeles,1.56,1.09419039985381,High,3,2,388.54,60.5,852.62
SHIP05885,2749,593,Road,Delhi,Dubai,1,1.12328334853576,Medium,4,2,287.67,207.75,342.1
SHIP05886,1911,3950,Road,Kolkata,Singapore,0.79,0.881650885101433,Medium,2,1,494.86,673.37,270.66
SHIP05887,2970,3803,Sea,Delhi,London,1.31,1.03755082597531,Low,6,2,342.53,352.74,993.2
SHIP05888,178,4274,Road,Chennai,London,,0.886403119388805,Low,8,0,47.45,577.3,186.73
SHIP05889,487,2132,Road,Delhi,London,1.39,1.09368536513052,Medium,8,2,151.17,606.54,236.09
SHIP05890,4896,2916,Rail,Kolkata,Singapore,0.91,0.968206885660901,Low,9,2,463.45,201.07,671.8
SHIP05891,2598,2296,Rail,Bangalore,Singapore,1.86,1.12910192543626,Low,5,1,490.87,438.14,944.05
SHIP05892,,1886,Road,Kolkata,Los Angeles,1.02,1.17941580236353,High,6,2,119.47,576.01,495.88
SHIP05893,1271,126,Road,Bangalore,Singapore,1.86,1.02218078215592,Low,2,3,252.08,873.86,253.63
SHIP05894,951,418,Rail,Kolkata,New York,0.92,1.16026700715368,Medium,4,4,191.31,809.53,148.59
SHIP05895,,4671,Rail,Mumbai,Dubai,1.41,0.813516487449171,Low,3,3,112.74,689.85,764.42
SHIP05896,4536,398,Road,Delhi,Singapore,0.7,0.985076509893449,Medium,9,1,190.38,788.33,326.5
SHIP05897,3968,4651,Rail,Delhi,London,1.67,1.00139826840003,Medium,6,2,219.82,960.53,1262.98
SHIP05898,1117,4788,Sea,Chennai,Singapore,,0.966325031729086,Low,6,0,336.73,774.82,407.13
SHIP05899,76,4383,Air,Mumbai,Los Angeles,1.8,0.925936908687213,Medium,4,2,256.28,243.78,1133.76
SHIP05900,597,1505,Sea,Chennai,Dubai,1.18,1.08918485182588,High,6,2,416.72,369.28,260.16
SHIP05901,2718,2235,Rail,Delhi,Dubai,0.64,1.02107288780227,High,1,1,471.73,399.51,
SHIP05902,616,3861,Sea,Chennai,London,1.05,0.832966555725913,Medium,9,2,197.51,465.68,334.08
SHIP05903,753,3322,Air,Bangalore,Dubai,1.67,1.18028500076196,High,3,0,255.55,651.89,1427.45
SHIP05904,4330,3732,Rail,Mumbai,New York,0.61,1.15500691770557,Low,5,0,366.35,449.12,523.85
SHIP05905,3190,1896,Sea,Kolkata,Dubai,1.44,0.941387339617585,Low,7,4,414.84,491.93,841.42
SHIP05906,1640,1904,Sea,Bangalore,London,,0.898478757109304,Low,2,4,118.06,613.48,440.15
SHIP05907,4993,3035,Air,Kolkata,Dubai,0.96,1.05138880435347,Medium,4,2,332.41,819.94,1971.38
SHIP05908,4744,4500,Rail,Chennai,Singapore,1.63,0.817323044100023,Low,6,0,411.38,476.05,1118.12
SHIP05909,855,2675,Road,Delhi,Los Angeles,0.58,0.998397442753601,Low,1,2,372.68,649.04,126.96
SHIP05910,3841,2944,Rail,Bangalore,Singapore,1.25,1.06905013634789,Medium,6,3,351.97,491.82,851.98
SHIP05911,1407,608,Air,Mumbai,New York,1.26,0.962674105044712,High,5,1,472.65,997.69,
SHIP05912,3275,2946,Air,Kolkata,New York,0.63,1.18891661859516,Low,2,1,375.37,946.34,1066.9
SHIP05913,3668,1967,Air,Bangalore,Los Angeles,0.7,1.08754597217026,Medium,6,0,249.68,563.75,1062.33
SHIP05914,2176,1304,Air,Delhi,Los Angeles,1.11,1.17362670181487,High,5,3,435.99,824.61,1105.23
SHIP05915,2510,1731,Road,Mumbai,Los Angeles,1.3,1.16315647832056,High,1,0,224.12,870.09,510.41
SHIP05916,595,1864,Rail,Mumbai,Los Angeles,0.58,0.852678863940363,High,6,3,400.56,76.48,90.62
SHIP05917,2778,712,Rail,Kolkata,Dubai,0.52,1.06745168656795,Low,7,0,316.12,924.11,208.75
SHIP05918,3784,4166,Sea,Bangalore,Singapore,0.79,1.0386748936371,High,9,4,306.73,867.41,722.13
SHIP05919,2612,3375,Road,Bangalore,New York,1.23,0.821932291743774,High,2,2,371.98,827.95,434.67
SHIP05920,2129,1291,Road,Mumbai,Dubai,0.56,0.927154840959685,High,6,1,352.73,589.26,144.05
SHIP05921,2691,3193,Sea,Chennai,Los Angeles,1.6,1.01383140642628,Low,6,1,271.54,266.39,1043.23
SHIP05922,3164,3087,Sea,Mumbai,London,0.73,1.01926180440182,Medium,1,3,443.88,526.44,525.4
SHIP05923,1976,211,Rail,Delhi,London,1.66,1.12563105851528,High,8,4,363.64,809.38,466.73
SHIP05924,666,4275,Rail,Bangalore,Singapore,0.81,1.03505499231537,Medium,5,3,294.5,479.08,282.05
SHIP05925,3694,2000,Rail,Kolkata,New York,1.02,0.986602594991049,High,2,4,354.9,987.98,566.85
SHIP05926,1253,4370,Road,Bangalore,New York,1.22,1.1007837602956,High,5,3,178.49,265.34,461.71
SHIP05927,1809,1831,Road,Mumbai,Singapore,1.02,1.02835598751323,Low,4,0,499.76,915.24,285.78
SHIP05928,2615,4725,Sea,Delhi,Los Angeles,0.54,1.15350264015782,High,7,0,239.96,356.65,465.07
SHIP05929,3224,1527,Air,Chennai,Los Angeles,1.86,1.16218632455656,High,8,1,242.71,846.71,2585.89
SHIP05930,3131,3080,Air,Bangalore,New York,0.93,1.04175512125188,Medium,1,3,201.53,462.78,1357.62
SHIP05931,2680,4036,Air,Mumbai,New York,0.7,1.02573423791355,Low,1,3,167.54,840.98,1011.97
SHIP05932,3211,156,Air,Mumbai,New York,,1.08051204378311,Medium,8,0,482.04,609.77,746.3
SHIP05933,4371,2718,Air,Mumbai,Los Angeles,1.96,1.09020504681,Medium,4,3,485.22,911.79,3673.16
SHIP05934,719,4985,Rail,Delhi,London,0.68,1.09086748499923,Medium,8,1,474.49,504.62,285.87
SHIP05935,3218,1214,Sea,Mumbai,Singapore,1.02,1.04828259962455,Medium,7,1,168.16,936.52,613.48
SHIP05936,2171,1207,Air,Mumbai,Singapore,0.6,1.10512544314553,Low,9,3,313.4,171.03,551.91
SHIP05937,4128,2296,Air,Mumbai,Dubai,1.6,0.857646233497155,High,7,1,100.38,818.51,2171.97
SHIP05938,4201,716,Air,Bangalore,Dubai,1.4,1.1285894969599,Low,4,1,363.57,259.75,2161
SHIP05939,769,2176,Rail,Mumbai,London,1.3,0.924172964535383,High,5,3,143.45,268.48,267.73
SHIP05940,2650,,Air,Delhi,New York,1.78,1.15427509971615,High,7,3,346.24,112.34,
SHIP05941,3648,561,Sea,Bangalore,London,1.36,0.852730498686018,Medium,2,0,361.11,745.22,683.39
SHIP05942,4719,299,Rail,Mumbai,Dubai,1.93,0.801441242220319,High,3,0,498.35,661.63,903.66
SHIP05943,716,938,Rail,Chennai,Dubai,1.43,0.806269048700837,Low,3,4,395.15,368.34,163.95
SHIP05944,333,,Road,Delhi,Singapore,1.03,0.884063962053564,High,9,3,292.92,977,79.18
SHIP05945,3953,4744,Road,Chennai,London,0.56,0.845509849625998,Low,2,4,250.41,105.22,299.48
SHIP05946,3615,4898,Rail,Delhi,Los Angeles,1.59,1.02156512067486,Low,4,3,37.66,781.37,1181.96
SHIP05947,2284,649,Air,Chennai,Dubai,1.06,0.979365653938547,Low,8,4,473.12,300.72,812.39
SHIP05948,4643,3072,Air,Mumbai,Singapore,1.4,1.04242110601375,High,1,2,99.72,113.66,2705.27
SHIP05949,1515,2580,Air,Chennai,New York,1.81,0.877062828629719,Medium,9,3,30.13,654.91,1335.87
SHIP05950,179,2933,Air,Chennai,London,0.51,1.10153560465209,Low,6,1,181.32,362.64,277.32
SHIP05951,4784,2114,Road,Delhi,Dubai,,1.04418757385198,Medium,4,4,122.57,477.98,1000.25
SHIP05952,2110,1808,Sea,Mumbai,Los Angeles,1.15,0.888477720902624,Low,5,2,247.6,499.14,461.93
SHIP05953,3722,3619,Rail,Delhi,Dubai,,0.959569991844721,High,7,2,462.87,88.65,439.49
SHIP05954,2544,,Air,Mumbai,Los Angeles,1.37,1.08728218959022,Low,8,0,478.56,555.2,1425.52
SHIP05955,1042,4379,Road,Kolkata,London,1.3,1.07214826936349,High,5,2,150.15,87.36,450.4
SHIP05956,2171,2345,Sea,Bangalore,Los Angeles,1.76,1.02493533946085,High,7,4,455.65,223.82,904.69
SHIP05957,2634,1975,Rail,Bangalore,Los Angeles,1.28,1.1916071670009,High,3,2,451.52,730.92,662.85
SHIP05958,4246,2112,Rail,Delhi,Singapore,1.74,0.852729038618882,High,2,2,224.94,737.43,
SHIP05959,2273,3445,Rail,Mumbai,London,1.32,0.995311621891241,Medium,2,0,275.69,52.66,629.92
SHIP05960,4572,490,Air,Chennai,Dubai,1.17,1.0496139168302,High,3,0,34.05,856.43,1774.65
SHIP05961,3238,2793,Rail,Bangalore,New York,,1.19761037838655,Low,6,3,20.19,58.26,706
SHIP05962,3287,56,Air,Delhi,London,0.76,1.01703619781162,Medium,1,1,85.52,970.51,768.7
SHIP05963,4186,1636,Sea,Delhi,London,,0.976948178265513,Medium,3,2,266.37,582.42,1011.95
SHIP05964,4574,875,Road,Delhi,New York,1.32,1.16891674019778,Medium,3,1,241.07,399.77,
SHIP05965,,3874,Road,Mumbai,Dubai,1.96,1.0025532162024,Medium,2,2,16.19,626.73,457.85
SHIP05966,4511,1318,Road,Delhi,Singapore,1.12,1.17569103504612,Low,1,0,64.57,191.11,680.77
SHIP05967,4754,3486,Rail,Kolkata,Dubai,1.13,1.10016370527291,High,1,4,215.5,503.38,969.24
SHIP05968,4873,3488,Road,Chennai,New York,0.75,0.867155897370424,Low,1,3,405.4,704.36,430.35
SHIP05969,2326,1360,Sea,Delhi,Dubai,1.4,0.866986265738495,High,8,2,275.15,671.71,547.29
SHIP05970,4970,4083,Air,Mumbai,London,1.77,0.92718950739852,Medium,6,4,347.04,912.23,3452.03
SHIP05971,3251,1677,Road,Chennai,Singapore,0.87,0.827066405484551,Medium,9,0,232.95,320.15,
SHIP05972,938,1086,Air,Chennai,Los Angeles,,1.0170163397488,Medium,3,3,195.93,117,230.45
SHIP05973,2093,527,Air,Bangalore,Dubai,1.54,1.14389694015104,Medium,7,1,455.29,403.9,1245.36
SHIP05974,1391,,Road,Delhi,Los Angeles,0.55,0.960009851386746,High,6,3,416.34,176.16,145.47
SHIP05975,,764,Road,Delhi,Singapore,1.11,1.05932665553107,Medium,9,1,107.69,898.61,488.21
SHIP05976,2933,1726,Road,Mumbai,Los Angeles,,1.19259292324931,High,9,2,409.03,982.26,642.85
SHIP05977,4262,2212,Rail,Kolkata,Dubai,1.08,0.877493736349538,Medium,9,1,133.42,652.78,610.47
SHIP05978,2465,558,Road,Kolkata,New York,0.89,0.94322631853521,Low,7,1,29.16,804.06,
SHIP05979,1167,431,Rail,Bangalore,London,1.7,0.809995919839337,Medium,9,3,395.8,711.86,228.44
SHIP05980,4313,1230,Sea,Kolkata,London,0.95,0.892757596527133,High,7,2,85.26,570.57,626.93
